Unnamed: 0,objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt,date
1056,c5YWzDUEZN,MOOSPMv3Parser,1751823001,1,1,2,3,3,2,2,3,3,2,602,146,59,28,16,2,16,16,31,11,16,0,31,37,24,21,513.331,98,4,36.138988,-120.36824,187.072998,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 17:30:02,2025-07-06 17:30:02,2025-07-06 17:30:02,2025-07-06
1068,Y8mknWfThC,MOOSPMv3Parser,1751823601,1,1,2,3,3,2,2,3,3,2,626,156,73,28,16,3,16,16,32,11,16,0,32,37,23,21,513.366,96,2,36.139011,-120.368324,185.360992,8,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 17:40:02,2025-07-06 17:40:02,2025-07-06 17:40:02,2025-07-06
1079,nuV0xBcuzP,MOOSPMv3Parser,1751824201,1,1,2,3,3,2,2,3,3,2,627,156,87,25,16,2,16,16,32,10,16,0,32,37,22,20,513.31,168,2,36.13903,-120.368401,170.990005,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 17:50:02,2025-07-06 17:50:03,2025-07-06 17:50:03,2025-07-06
1090,q9sgo5UElx,MOOSPMv3Parser,1751824801,1,1,2,3,3,2,2,3,3,2,624,157,100,30,15,2,16,16,32,10,16,0,32,38,22,19,513.301,110,1,36.139027,-120.368324,175.453003,8,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 18:00:02,2025-07-06 18:00:03,2025-07-06 18:00:03,2025-07-06
1100,ptuNHD2zdS,MOOSPMv3Parser,1751825401,1,1,2,3,3,2,2,3,3,2,607,153,114,28,16,3,16,16,33,9,16,0,33,38,22,19,513.343,52,1,36.138943,-120.368355,169.983994,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 18:10:02,2025-07-06 18:10:02,2025-07-06 18:10:02,2025-07-06
1112,hcn85ZfW0L,MOOSPMv3Parser,1751826001,1,1,2,3,3,2,2,3,3,2,664,162,128,28,17,1,17,17,33,10,17,0,34,39,22,20,513.236,75,1,36.138996,-120.368317,173.847,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 18:20:02,2025-07-06 18:20:03,2025-07-06 18:20:03,2025-07-06
1123,zkg8eFCqvx,MOOSPMv3Parser,1751826601,1,1,2,3,3,2,2,3,3,2,597,148,141,28,15,2,15,15,33,9,15,0,33,39,21,18,513.142,51,1,36.138992,-120.368256,176.862,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 18:30:02,2025-07-06 18:30:03,2025-07-06 18:30:03,2025-07-06
1135,xnCS1GGwL0,MOOSPMv3Parser,1751827201,1,1,2,3,3,2,2,3,3,2,622,153,154,29,15,2,15,15,34,8,15,0,34,39,21,18,513.089,34,1,36.138992,-120.368256,176.860001,0,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 18:40:02,2025-07-06 18:40:03,2025-07-06 18:40:03,2025-07-06
1144,jQfFShJPpZ,MOOSPMv3Parser,1751827801,1,1,2,3,3,2,2,3,3,2,610,148,166,27,15,2,15,15,34,8,15,0,34,40,20,18,513.17,36,1,36.139027,-120.368378,179.733002,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 18:50:02,2025-07-06 18:50:02,2025-07-06 18:50:02,2025-07-06
1157,YlbXVOzbDc,MOOSPMv3Parser,1751828401,1,1,2,3,3,2,2,3,3,2,663,163,180,29,15,2,15,15,34,8,15,0,34,40,19,18,513.261,87,1,36.139027,-120.368332,178.873993,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 19:00:03,2025-07-06 19:00:03,2025-07-06 19:00:03,2025-07-06
1167,0fyL6qFNij,MOOSPMv3Parser,1751829001,1,1,2,3,3,2,2,3,3,2,616,149,193,26,15,2,15,15,34,8,15,0,34,40,20,18,513.219,46,1,36.138985,-120.368355,183.378998,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 19:10:02,2025-07-06 19:10:02,2025-07-06 19:10:02,2025-07-06
1180,oG5dAx4Igi,MOOSPMv3Parser,1751829601,1,1,2,3,3,2,2,3,3,2,642,156,205,27,15,1,15,15,34,8,15,0,35,40,19,18,513.273,41,1,36.138992,-120.368309,187.707001,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 19:20:02,2025-07-06 19:20:03,2025-07-06 19:20:03,2025-07-06
1189,rfzzBYzvCS,MOOSPMv3Parser,1751830201,1,1,2,2,2,2,2,2,2,2,602,143,218,23,14,1,14,14,34,8,14,0,35,40,19,18,513.411,29,1,36.138977,-120.368362,175.283005,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 19:30:02,2025-07-06 19:30:02,2025-07-06 19:30:02,2025-07-06
1200,bIkoGsQj0D,MOOSPMv3Parser,1751830801,1,1,2,3,3,2,2,3,3,2,595,146,230,25,15,1,15,15,34,7,15,0,35,40,18,17,513.471,23,1,36.139053,-120.36837,173.300995,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 19:40:02,2025-07-06 19:40:02,2025-07-06 19:40:02,2025-07-06
1214,lpFiTwiMmj,MOOSPMv3Parser,1751831401,1,1,2,3,3,2,2,3,3,2,631,153,243,31,14,2,15,15,34,7,15,0,35,40,18,17,513.524,35,1,36.139027,-120.368263,182.630005,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 19:50:03,2025-07-06 19:50:03,2025-07-06 19:50:03,2025-07-06
1221,sjhaKKvRur,MOOSPMv3Parser,1751832001,1,1,2,3,3,2,2,3,3,2,644,153,256,27,15,2,15,15,34,7,15,0,35,40,18,17,513.413,13,1,36.139065,-120.368263,187.070007,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 20:00:02,2025-07-06 20:00:03,2025-07-06 20:00:03,2025-07-06
1233,fdZOtOluTw,MOOSPMv3Parser,1751832601,2,2,2,3,3,2,2,4,4,2,695,168,270,31,16,3,16,16,35,7,16,0,36,41,18,17,513.433,29,1,36.13892,-120.368385,174.065994,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 20:10:02,2025-07-06 20:10:03,2025-07-06 20:10:03,2025-07-06
1244,s2DrATP4O8,MOOSPMv3Parser,1751833201,1,1,2,3,3,2,2,3,3,2,693,163,284,28,16,1,16,16,35,7,16,0,36,41,17,16,513.491,66,1,36.138908,-120.368568,159.567993,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 20:20:02,2025-07-06 20:20:02,2025-07-06 20:20:02,2025-07-06
1255,Yh2AxwbLCp,MOOSPMv3Parser,1751833801,1,1,2,3,3,2,2,3,3,2,666,156,296,27,15,1,15,15,35,7,15,0,36,41,17,16,513.455,75,1,36.138908,-120.368568,159.570999,0,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 20:30:02,2025-07-06 20:30:02,2025-07-06 20:30:02,2025-07-06
1264,k9xy7orI0v,MOOSPMv3Parser,1751834401,2,2,2,3,3,2,2,4,4,2,758,184,310,31,16,2,16,16,35,6,16,0,36,41,16,15,513.436,29,1,36.139034,-120.368439,163.990005,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 20:40:02,2025-07-06 20:40:03,2025-07-06 20:40:03,2025-07-06
1277,2RDm68Dclf,MOOSPMv3Parser,1751835001,2,2,2,4,4,2,2,4,4,2,811,195,326,31,18,2,18,18,36,6,18,0,37,42,16,16,513.304,40,1,36.138985,-120.368362,166.460999,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 20:50:02,2025-07-06 20:50:03,2025-07-06 20:50:03,2025-07-06
1289,BMLyOhqAvQ,MOOSPMv3Parser,1751835601,2,2,2,4,4,2,2,5,5,2,869,209,340,37,16,3,16,16,36,6,16,0,37,42,18,16,513.306,39,1,36.139,-120.368393,168.940994,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 21:00:03,2025-07-06 21:00:03,2025-07-06 21:00:03,2025-07-06
1299,wdpeClQQAb,MOOSPMv3Parser,1751836201,3,3,2,5,5,2,2,5,5,2,926,220,355,37,18,2,18,18,36,6,18,0,37,42,16,15,513.255,64,1,36.138966,-120.368423,169.789001,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 21:10:03,2025-07-06 21:10:03,2025-07-06 21:10:03,2025-07-06
1310,tIhxVj001e,MOOSPMv3Parser,1751836801,3,3,2,5,5,3,3,5,5,3,1027,251,372,39,19,2,19,19,36,5,19,0,37,42,16,15,513.236,22,1,36.139011,-120.368362,181.673004,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 21:20:02,2025-07-06 21:20:03,2025-07-06 21:20:03,2025-07-06
1321,xnzm9sRvdt,MOOSPMv3Parser,1751837401,3,3,2,5,5,2,2,5,5,2,1005,243,388,42,18,2,18,18,36,5,18,0,37,42,16,15,513.305,29,1,36.13903,-120.368355,179.567993,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 21:30:02,2025-07-06 21:30:03,2025-07-06 21:30:03,2025-07-06
1331,nIQLdOM5GZ,MOOSPMv3Parser,1751838001,4,4,3,6,6,3,3,6,6,3,1100,275,405,44,20,3,21,21,37,6,21,0,38,42,16,16,513.275,29,1,36.13908,-120.368401,173.434998,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 21:40:03,2025-07-06 21:40:03,2025-07-06 21:40:03,2025-07-06
1345,OlGmdAxT7K,MOOSPMv3Parser,1751838601,5,5,3,7,7,3,3,7,7,3,1292,324,425,53,23,3,23,23,37,5,23,0,37,42,16,15,513.276,26,1,36.138977,-120.368217,184.975998,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 21:50:03,2025-07-06 21:50:03,2025-07-06 21:50:03,2025-07-06
1354,jF98RXFkoD,MOOSPMv3Parser,1751839201,4,4,3,7,7,3,3,7,7,3,1255,306,445,48,23,3,23,23,37,5,23,0,37,42,16,15,513.212,18,1,36.138992,-120.368324,183.934998,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 22:00:02,2025-07-06 22:00:03,2025-07-06 22:00:03,2025-07-06
1364,ADvOAtVCFx,MOOSPMv3Parser,1751839801,5,5,3,7,7,3,3,7,7,3,1301,322,465,51,23,2,23,23,37,5,23,0,38,43,15,15,513.197,39,1,36.139004,-120.368317,182.947006,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 22:10:02,2025-07-06 22:10:03,2025-07-06 22:10:03,2025-07-06
1377,O9FteWqK29,MOOSPMv3Parser,1751840401,4,4,3,7,7,3,3,7,7,3,1212,297,484,51,22,3,22,22,37,5,22,0,38,43,15,15,513.242,61,1,36.139004,-120.368317,182.944,0,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 22:20:02,2025-07-06 22:20:03,2025-07-06 22:20:03,2025-07-06
1387,4GfA39Gd3P,MOOSPMv3Parser,1751841001,5,5,3,7,7,3,3,7,7,3,1245,309,504,51,23,4,23,23,37,5,23,0,38,42,16,15,513.119,91,1,36.13895,-120.36837,181.451004,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 22:30:02,2025-07-06 22:30:03,2025-07-06 22:30:03,2025-07-06
1398,B3BJKXAjAu,MOOSPMv3Parser,1751841601,4,4,3,6,6,3,3,7,7,3,1189,296,523,47,22,2,22,22,37,5,22,0,38,42,16,15,513.099,156,1,36.138988,-120.368324,186.912994,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 22:40:03,2025-07-06 22:40:03,2025-07-06 22:40:03,2025-07-06
1409,vLopOTuuKt,MOOSPMv3Parser,1751842201,4,4,3,7,7,3,3,7,7,3,1258,313,544,51,23,3,23,23,36,5,23,0,38,42,16,16,513.047,80,1,36.139008,-120.368408,186.774994,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 22:50:03,2025-07-06 22:50:03,2025-07-06 22:50:03,2025-07-06
1420,cKh6vFfrUu,MOOSPMv3Parser,1751842801,5,5,3,7,7,3,3,7,7,3,1254,311,564,51,24,2,24,24,36,5,24,0,38,42,15,15,513.238,52,1,36.139011,-120.368347,194.210999,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 23:00:02,2025-07-06 23:00:03,2025-07-06 23:00:03,2025-07-06
1431,cnesSL1wDg,MOOSPMv3Parser,1751843401,5,5,3,7,7,3,3,7,7,3,1264,316,585,55,24,2,24,24,36,5,24,0,38,41,16,15,513.339,28,1,36.138969,-120.368324,193.050995,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 23:10:03,2025-07-06 23:10:03,2025-07-06 23:10:03,2025-07-06
1442,RWpXmw1tm6,MOOSPMv3Parser,1751844001,5,5,3,7,7,3,3,8,8,3,1261,323,607,54,25,2,25,25,36,6,25,0,37,41,16,16,513.243,16,1,36.138996,-120.368309,180.910995,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 23:20:03,2025-07-06 23:20:03,2025-07-06 23:20:03,2025-07-06
1452,Xxyf1MZ79J,MOOSPMv3Parser,1751844601,5,5,3,7,7,3,3,8,8,3,1294,327,628,52,24,2,25,25,36,5,25,0,38,41,15,16,513.382,25,1,36.13903,-120.368362,167.162003,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 23:30:03,2025-07-06 23:30:03,2025-07-06 23:30:03,2025-07-06
1465,z27Xy8j78l,MOOSPMv3Parser,1751845201,5,5,3,7,7,3,3,8,8,3,1264,324,651,56,26,2,26,26,35,6,26,0,37,41,16,16,513.413,7,1,36.139042,-120.368362,185.960007,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 23:40:03,2025-07-06 23:40:03,2025-07-06 23:40:03,2025-07-06
1475,aCHq7fgBhH,MOOSPMv3Parser,1751845801,5,5,3,8,8,4,4,8,8,4,1325,346,674,58,27,3,27,27,35,6,27,0,37,40,16,16,513.338,6,1,36.139004,-120.368225,195.195007,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-06 23:50:03,2025-07-06 23:50:03,2025-07-06 23:50:03,2025-07-06
11,YP4tyBMOVL,MOOSPMv3Parser,1751846401,5,5,4,8,8,4,4,8,8,4,1292,333,698,58,28,3,28,28,35,6,28,0,37,40,16,16,513.504,4,1,36.139034,-120.368279,172.375,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 00:00:04,2025-07-07 00:00:04,2025-07-07 00:00:04,2025-07-07
18,EPFMoWhHne,MOOSPMv3Parser,1751847001,5,5,3,8,8,4,4,8,8,4,1269,333,721,57,27,3,27,27,34,6,27,0,37,40,15,16,513.445,4,1,36.139034,-120.368279,172.376007,0,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 00:10:03,2025-07-07 00:10:03,2025-07-07 00:10:03,2025-07-07
28,iPTFxpytBu,MOOSPMv3Parser,1751847601,5,5,3,8,8,4,4,8,8,4,1266,329,744,55,27,2,27,27,34,6,27,0,37,39,16,16,513.582,3,1,36.139,-120.368301,181.809006,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 00:20:02,2025-07-07 00:20:03,2025-07-07 00:20:03,2025-07-07
38,XmxY5BEuEZ,MOOSPMv3Parser,1751848201,5,5,3,8,8,4,4,8,8,4,1245,320,768,53,27,3,27,27,34,6,27,0,37,39,16,16,513.637,2,1,36.138985,-120.36834,176.371994,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 00:30:02,2025-07-07 00:30:03,2025-07-07 00:30:03,2025-07-07
48,o5iMRtqJjG,MOOSPMv3Parser,1751848801,5,5,3,8,8,4,4,8,8,4,1237,321,790,56,26,2,26,26,34,6,26,0,37,39,16,17,513.737,2,1,36.139023,-120.368431,170.126007,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 00:40:02,2025-07-07 00:40:03,2025-07-07 00:40:03,2025-07-07
60,sJid9CyGd0,MOOSPMv3Parser,1751849401,5,5,3,8,8,3,3,8,8,3,1207,316,813,57,26,4,26,26,34,6,26,0,37,39,16,16,513.717,2,2,36.139107,-120.368515,158.197006,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 00:50:03,2025-07-07 00:50:03,2025-07-07 00:50:03,2025-07-07
74,txygVnH5LV,MOOSPMv3Parser,1751850001,4,4,3,7,7,4,4,7,7,4,1125,291,836,51,26,3,26,26,34,6,26,0,36,38,16,17,513.705,4,2,36.139027,-120.368416,166.895996,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 01:00:03,2025-07-07 01:00:03,2025-07-07 01:00:03,2025-07-07
82,2RPmyMNoSC,MOOSPMv3Parser,1751850601,5,5,3,8,8,3,3,8,8,3,1224,319,858,55,26,3,26,26,34,6,26,0,36,38,17,17,513.782,2,2,36.138947,-120.368317,174.524994,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 01:10:03,2025-07-07 01:10:03,2025-07-07 01:10:03,2025-07-07
93,igSK9EJvZV,MOOSPMv3Parser,1751851201,6,6,4,9,9,4,4,9,9,4,1373,363,885,62,31,4,31,31,33,6,31,0,36,38,17,17,513.706,1,2,36.139019,-120.368294,188.809006,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 01:20:02,2025-07-07 01:20:03,2025-07-07 01:20:03,2025-07-07
105,ZErAl8YYXt,MOOSPMv3Parser,1751851801,6,6,4,9,9,4,4,10,10,4,1439,384,914,67,33,3,33,33,33,7,33,0,36,38,17,18,513.804,2,3,36.139023,-120.36834,177.158997,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 01:30:03,2025-07-07 01:30:03,2025-07-07 01:30:03,2025-07-07
116,O4VHgwWyH2,MOOSPMv3Parser,1751852401,7,7,5,10,10,5,5,10,10,5,1516,403,946,65,37,3,37,37,33,7,37,0,35,37,18,19,513.837,2,3,36.138973,-120.368309,196.511993,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 01:40:02,2025-07-07 01:40:03,2025-07-07 01:40:03,2025-07-07
127,p5fsQRhZAs,MOOSPMv3Parser,1751853001,7,7,5,11,11,5,5,11,11,5,1646,443,978,72,37,3,37,37,33,7,37,0,35,37,18,18,513.834,2,3,36.138973,-120.368309,196.509995,0,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 01:50:03,2025-07-07 01:50:03,2025-07-07 01:50:03,2025-07-07
139,fZdWToGJvE,MOOSPMv3Parser,1751853601,7,7,5,11,11,5,5,11,11,5,1576,429,1011,74,38,5,38,38,32,7,38,0,35,37,18,19,514.091,2,4,36.138969,-120.368324,175.240005,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 02:00:03,2025-07-07 02:00:03,2025-07-07 02:00:03,2025-07-07
149,XaR71GBbCb,MOOSPMv3Parser,1751854201,7,7,5,10,10,5,5,11,11,5,1573,420,1044,74,38,4,38,38,32,8,38,0,34,36,18,19,514.02,3,4,36.13905,-120.368347,175.149994,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 02:10:03,2025-07-07 02:10:03,2025-07-07 02:10:03,2025-07-07
161,u23BitkZaq,MOOSPMv3Parser,1751854801,6,6,5,10,10,5,5,10,10,5,1528,406,1078,69,38,4,38,38,32,8,38,0,34,36,19,20,514.144,5,4,36.139011,-120.368332,169.326996,8,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 02:20:02,2025-07-07 02:20:03,2025-07-07 02:20:03,2025-07-07
171,BIlssD83iy,MOOSPMv3Parser,1751855401,6,6,4,10,10,5,5,10,10,5,1431,381,1107,69,34,5,34,34,31,9,34,0,33,35,20,21,514.165,5,4,36.13895,-120.368347,181.886002,8,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 02:30:03,2025-07-07 02:30:03,2025-07-07 02:30:03,2025-07-07
183,wUdUfgYJlX,MOOSPMv3Parser,1751856001,5,5,4,9,9,5,5,9,9,5,1336,359,1137,62,34,3,34,34,30,10,34,0,33,35,21,21,514.31,7,5,36.139015,-120.368355,184.388,8,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 02:40:03,2025-07-07 02:40:03,2025-07-07 02:40:03,2025-07-07
192,lpmpqmj6TP,MOOSPMv3Parser,1751856601,6,6,5,9,9,5,5,10,10,5,1420,379,1168,65,36,4,36,36,30,10,36,0,32,34,22,22,514.336,7,5,36.139011,-120.368347,168.399002,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 02:50:03,2025-07-07 02:50:03,2025-07-07 02:50:03,2025-07-07
207,EFPVdYUeyN,MOOSPMv3Parser,1751857201,7,7,5,11,11,6,6,12,12,6,1620,433,1205,81,42,4,42,42,30,11,42,0,32,34,23,24,514.551,7,6,36.139004,-120.368416,167.449997,8,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 03:00:04,2025-07-07 03:00:04,2025-07-07 03:00:04,2025-07-07
215,Vshb1Ww7zm,MOOSPMv3Parser,1751857801,8,8,6,12,12,6,6,13,13,6,1714,466,1245,79,46,4,47,47,29,12,47,0,31,33,24,24,514.541,14,7,36.138992,-120.368332,181.029999,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 03:10:03,2025-07-07 03:10:03,2025-07-07 03:10:03,2025-07-07
225,FfFBsaoZMy,MOOSPMv3Parser,1751858401,8,8,7,12,12,7,7,13,13,7,1754,480,1290,86,52,5,52,52,29,12,52,0,31,32,24,24,514.724,33,6,36.138988,-120.368492,152.613998,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 03:20:03,2025-07-07 03:20:03,2025-07-07 03:20:03,2025-07-07
235,A8BMk4dvHb,MOOSPMv3Parser,1751859001,8,8,6,12,12,6,6,13,13,6,1733,470,1332,80,48,5,49,49,28,13,49,0,30,32,25,25,514.798,18,7,36.139011,-120.36834,180.975998,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 03:30:03,2025-07-07 03:30:03,2025-07-07 03:30:03,2025-07-07
249,KnHmx4oF9z,MOOSPMv3Parser,1751859601,7,7,6,11,11,6,6,11,11,6,1531,419,1371,74,45,3,45,45,28,14,45,0,30,31,26,26,514.898,91,7,36.139011,-120.36834,180.975998,0,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 03:40:03,2025-07-07 03:40:03,2025-07-07 03:40:03,2025-07-07
257,UC9oUKEY1m,MOOSPMv3Parser,1751860201,6,6,5,10,10,5,5,10,10,5,1292,350,1405,66,39,5,39,39,28,14,39,0,30,31,26,27,514.904,110,6,36.138996,-120.368309,182.572998,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 03:50:03,2025-07-07 03:50:03,2025-07-07 03:50:03,2025-07-07
267,bFDdiPIjNy,MOOSPMv3Parser,1751860801,6,6,5,9,9,5,5,10,10,5,1229,329,1436,56,36,5,36,36,27,15,36,0,29,30,28,28,514.949,224,5,36.138981,-120.368431,156.238998,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 04:00:03,2025-07-07 04:00:03,2025-07-07 04:00:03,2025-07-07
279,V5kVRxOb9E,MOOSPMv3Parser,1751861401,7,7,5,10,10,6,6,11,11,6,1376,374,1472,68,41,4,42,42,26,16,42,0,28,30,28,29,515.117,305,3,36.139023,-120.368324,177.617996,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 04:10:03,2025-07-07 04:10:03,2025-07-07 04:10:03,2025-07-07
292,BvvF2fjBPF,MOOSPMv3Parser,1751862001,7,7,6,11,11,6,6,12,12,6,1483,405,1512,76,46,5,46,46,26,17,46,0,27,29,30,30,515.154,330,2,36.138958,-120.368324,201.809998,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 04:20:03,2025-07-07 04:20:03,2025-07-07 04:20:03,2025-07-07
303,0WQWmhLb1m,MOOSPMv3Parser,1751862601,8,8,6,12,12,6,6,13,13,6,1588,432,1554,80,48,5,48,48,26,18,48,0,27,28,31,31,515.247,294,2,36.138966,-120.368332,184.389008,5,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 04:30:03,2025-07-07 04:30:03,2025-07-07 04:30:03,2025-07-07
315,1oBlzxzyxu,MOOSPMv3Parser,1751863201,8,8,7,11,11,7,7,12,12,7,1545,420,1599,74,52,5,52,52,25,17,52,0,27,28,30,30,515.242,277,2,36.139015,-120.36834,171.050003,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 04:40:03,2025-07-07 04:40:03,2025-07-07 04:40:03,2025-07-07
324,jAvXcCKbz7,MOOSPMv3Parser,1751863801,7,7,6,11,11,7,7,12,12,7,1497,409,1641,73,49,6,49,49,25,18,49,0,26,27,29,30,515.287,248,2,36.139015,-120.368309,182.626999,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 04:50:03,2025-07-07 04:50:03,2025-07-07 04:50:03,2025-07-07
338,O9mSVuQq0X,MOOSPMv3Parser,1751864401,7,7,6,11,11,6,6,12,12,6,1481,402,1683,74,47,4,48,48,25,17,48,0,26,27,30,30,515.397,204,3,36.138966,-120.36834,178.007004,8,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 05:00:03,2025-07-07 05:00:03,2025-07-07 05:00:03,2025-07-07
349,oFa0O7tZuZ,MOOSPMv3Parser,1751865001,7,7,5,10,10,6,6,11,11,6,1352,369,1720,68,43,5,43,43,24,18,43,0,26,27,29,30,515.392,246,3,36.139008,-120.368279,179.246002,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 05:10:03,2025-07-07 05:10:03,2025-07-07 05:10:03,2025-07-07
361,2EuWpjF5cw,MOOSPMv3Parser,1751865601,6,6,5,9,9,5,5,10,10,5,1267,344,1754,63,39,4,39,39,24,18,39,0,26,27,29,31,515.489,235,3,36.13908,-120.368271,192.026993,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 05:20:04,2025-07-07 05:20:04,2025-07-07 05:20:04,2025-07-07
369,jEisSx4bWZ,MOOSPMv3Parser,1751866201,6,6,5,9,9,5,5,10,10,5,1247,341,1787,64,38,4,38,38,24,18,38,0,26,26,29,31,515.664,214,3,36.13908,-120.368271,192.026001,0,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 05:30:03,2025-07-07 05:30:03,2025-07-07 05:30:03,2025-07-07
380,gAEEmDR08O,MOOSPMv3Parser,1751866801,6,6,5,10,10,6,6,10,10,6,1294,357,1823,66,41,5,42,42,24,18,42,0,26,26,30,32,515.516,253,3,36.139008,-120.36834,178.666,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 05:40:03,2025-07-07 05:40:03,2025-07-07 05:40:03,2025-07-07
391,9HuvcSMNJv,MOOSPMv3Parser,1751867401,6,6,5,9,9,5,5,10,10,5,1315,358,1859,61,41,4,41,41,24,17,41,0,26,26,28,30,515.581,216,3,36.138985,-120.368347,185.701004,7,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 05:50:03,2025-07-07 05:50:03,2025-07-07 05:50:03,2025-07-07
400,Kb38HYh06T,MOOSPMv3Parser,1751868001,6,6,5,10,10,5,5,10,10,5,1327,358,1894,63,41,4,41,41,24,19,41,0,25,26,30,32,515.675,262,3,36.138969,-120.368355,172.988998,6,600,58,3,e00fce68e739ecbcf9e91965,2025-07-07 06:00:03,2025-07-07 06:00:03,2025-07-07 06:00:03,2025-07-07
