site,date,start_hour,time,value,variable,units,quality,prelim,name 
3781,7/4/2025,15,4:30 PM,32.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,16,5:30 PM,34.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,17,6:30 PM,35.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,18,7:30 PM,40.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,19,8:30 PM,42.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,20,9:30 PM,35.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,21,10:30 PM,30.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,22,11:30 PM,29.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,23,12:30 AM,28.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,0,1:30 AM,27,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,1,2:30 AM,25.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,2,3:30 AM,24.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,3,4:30 AM,23.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,5,6:30 AM,19.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,6,7:30 AM,21.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,7,8:30 AM,26.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,8,9:30 AM,32.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,9,10:30 AM,36.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,10,11:30 AM,39.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,11,12:30 PM,40.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,12,1:30 PM,40.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,13,2:30 PM,41.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,14,3:30 PM,44.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,15,4:30 PM,45.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,16,5:30 PM,45.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,17,6:30 PM,48.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,18,7:30 PM,51,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,19,8:30 PM,48.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,20,9:30 PM,42.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,21,10:30 PM,42.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/5/2025,22,11:30 PM,41.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,23,12:30 AM,35.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,0,1:30 AM,29.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,1,2:30 AM,25.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,2,3:30 AM,23.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,3,4:30 AM,21.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,5,6:30 AM,18.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,6,7:30 AM,23.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,7,8:30 AM,33.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,8,9:30 AM,41.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,9,10:30 AM,46,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,10,11:30 AM,47,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,11,12:30 PM,48.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,12,1:30 PM,51.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,13,2:30 PM,50.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,14,3:30 PM,50.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,15,4:30 PM,50.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,16,5:30 PM,51,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,17,6:30 PM,51.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,18,7:30 PM,51.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,19,8:30 PM,47.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,20,9:30 PM,44.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,21,10:30 PM,40.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/6/2025,22,11:30 PM,36.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,23,12:30 AM,34.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,0,1:30 AM,31.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,1,2:30 AM,29,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,2,3:30 AM,25,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,3,4:30 AM,22.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,5,6:30 AM,18.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,6,7:30 AM,24.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,7,8:30 AM,30,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,8,9:30 AM,39.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,9,10:30 AM,50,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,10,11:30 AM,63.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,11,12:30 PM,79.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,12,1:30 PM,73.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,13,2:30 PM,64.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,14,3:30 PM,63.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,15,4:30 PM,61.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,16,5:30 PM,61.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,17,6:30 PM,61.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,18,7:30 PM,59.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,19,8:30 PM,50.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,20,9:30 PM,39.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,21,10:30 PM,38.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/7/2025,22,11:30 PM,35.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,23,12:30 AM,31.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,0,1:30 AM,28.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,1,2:30 AM,27.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,2,3:30 AM,27.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,3,4:30 AM,25.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,5,6:30 AM,13.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,6,7:30 AM,17.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,7,8:30 AM,24.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,8,9:30 AM,34.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,9,10:30 AM,46.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,10,11:30 AM,50,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,11,12:30 PM,56.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,12,1:30 PM,56.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,13,2:30 PM,58.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,14,3:30 PM,57.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,15,4:30 PM,56.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,16,5:30 PM,57.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,17,6:30 PM,58.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,18,7:30 PM,58.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,19,8:30 PM,53.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,20,9:30 PM,48.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,21,10:30 PM,45.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/8/2025,22,11:30 PM,40.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,23,12:30 AM,33.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,0,1:30 AM,27,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,1,2:30 AM,21.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,2,3:30 AM,19.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,3,4:30 AM,17.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,5,6:30 AM,15.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,6,7:30 AM,17.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,7,8:30 AM,21.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,8,9:30 AM,28.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,9,10:30 AM,38,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,10,11:30 AM,46.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,11,12:30 PM,53,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,12,1:30 PM,54,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,13,2:30 PM,56.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,14,3:30 PM,56.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,15,4:30 PM,55.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,16,5:30 PM,57.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,17,6:30 PM,56.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,18,7:30 PM,53.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,19,8:30 PM,49.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,20,9:30 PM,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,21,10:30 PM,41,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/9/2025,22,11:30 PM,39.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/10/2025,23,12:30 AM,33.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/10/2025,0,1:30 AM,34,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/10/2025,1,2:30 AM,31.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/10/2025,2,3:30 AM,27.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/10/2025,3,4:30 AM,23.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/10/2025,5,6:30 AM,15.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                          
