Ozone-1578:OZONE_value,Ozone-1578:OZONE_date,GPS:LAT_value,GPS:LAT_date,GPS:LON_value,GPS:LON_date
27.8,2025-10-22T16:12:35Z,36.1389100,2025-10-22T16:12:35Z,-120.3683568,2025-10-22T16:12:35Z
29.0,2025-10-22T16:17:41Z,36.1388837,2025-10-22T16:17:41Z,-120.3683707,2025-10-22T16:17:41Z
28.9,2025-10-22T16:22:46Z,36.1389316,2025-10-22T16:22:46Z,-120.3683741,2025-10-22T16:22:46Z
27.5,2025-10-22T16:27:48Z,36.1389206,2025-10-22T16:27:48Z,-120.3683616,2025-10-22T16:27:48Z
25.8,2025-10-22T16:32:52Z,36.1388817,2025-10-22T16:32:52Z,-120.3683735,2025-10-22T16:32:52Z
26.5,2025-10-22T16:37:54Z,36.1388778,2025-10-22T16:37:54Z,-120.3683786,2025-10-22T16:37:54Z
26.7,2025-10-22T16:42:56Z,36.1389020,2025-10-22T16:42:56Z,-120.3683675,2025-10-22T16:42:56Z
26.9,2025-10-22T16:47:58Z,36.1388675,2025-10-22T16:47:58Z,-120.3683652,2025-10-22T16:47:58Z
26.5,2025-10-22T16:53:02Z,36.1388740,2025-10-22T16:53:02Z,-120.3683573,2025-10-22T16:53:02Z
26.6,2025-10-22T16:58:06Z,36.1389093,2025-10-22T16:58:06Z,-120.3683619,2025-10-22T16:58:06Z
27.0,2025-10-22T17:03:11Z,36.1389000,2025-10-22T17:03:11Z,-120.3683572,2025-10-22T17:03:11Z
27.8,2025-10-22T17:08:13Z,36.1388933,2025-10-22T17:08:13Z,-120.3683416,2025-10-22T17:08:13Z
28.5,2025-10-22T17:13:17Z,36.1388963,2025-10-22T17:13:17Z,-120.3683363,2025-10-22T17:13:17Z
27.5,2025-10-22T17:18:19Z,36.1389038,2025-10-22T17:18:19Z,-120.3683537,2025-10-22T17:18:19Z
27.7,2025-10-22T17:23:21Z,36.1388898,2025-10-22T17:23:21Z,-120.3683708,2025-10-22T17:23:21Z
28.1,2025-10-22T17:28:23Z,36.1389010,2025-10-22T17:28:23Z,-120.3683635,2025-10-22T17:28:23Z
29.0,2025-10-22T17:33:29Z,36.1388824,2025-10-22T17:33:29Z,-120.3683648,2025-10-22T17:33:29Z
30.0,2025-10-22T17:38:34Z,36.1388636,2025-10-22T17:38:34Z,-120.3683515,2025-10-22T17:38:34Z
29.8,2025-10-22T17:43:40Z,36.1389016,2025-10-22T17:43:40Z,-120.3683714,2025-10-22T17:43:40Z
30.0,2025-10-22T17:48:45Z,36.1389064,2025-10-22T17:48:45Z,-120.3683655,2025-10-22T17:48:45Z
29.8,2025-10-22T17:53:49Z,36.1388939,2025-10-22T17:53:49Z,-120.3683492,2025-10-22T17:53:49Z
29.8,2025-10-22T17:58:56Z,36.1389407,2025-10-22T17:58:56Z,-120.3683540,2025-10-22T17:58:56Z
30.3,2025-10-22T18:04:00Z,36.1389180,2025-10-22T18:04:00Z,-120.3683631,2025-10-22T18:04:00Z
30.1,2025-10-22T18:09:06Z,36.1389129,2025-10-22T18:09:06Z,-120.3683766,2025-10-22T18:09:06Z
28.6,2025-10-22T18:14:11Z,36.1389284,2025-10-22T18:14:11Z,-120.3683875,2025-10-22T18:14:11Z
28.1,2025-10-22T18:19:15Z,36.1389224,2025-10-22T18:19:15Z,-120.3683409,2025-10-22T18:19:15Z
28.9,2025-10-22T18:24:17Z,36.1389001,2025-10-22T18:24:17Z,-120.3683530,2025-10-22T18:24:17Z
28.3,2025-10-22T18:29:21Z,36.1388799,2025-10-22T18:29:21Z,-120.3683679,2025-10-22T18:29:21Z
28.0,2025-10-22T18:34:30Z,36.1388939,2025-10-22T18:34:30Z,-120.3683526,2025-10-22T18:34:30Z
28.2,2025-10-22T18:39:37Z,36.1389173,2025-10-22T18:39:37Z,-120.3683261,2025-10-22T18:39:37Z
28.7,2025-10-22T18:44:39Z,36.1388711,2025-10-22T18:44:39Z,-120.3683481,2025-10-22T18:44:39Z
30.0,2025-10-22T18:49:45Z,36.1389028,2025-10-22T18:49:45Z,-120.3683781,2025-10-22T18:49:45Z
29.8,2025-10-22T18:54:50Z,36.1389066,2025-10-22T18:54:50Z,-120.3683495,2025-10-22T18:54:50Z
29.3,2025-10-22T18:59:52Z,36.1389272,2025-10-22T18:59:52Z,-120.3683697,2025-10-22T18:59:52Z
30.8,2025-10-22T19:04:54Z,36.1388796,2025-10-22T19:04:54Z,-120.3683724,2025-10-22T19:04:54Z
30.8,2025-10-22T19:09:56Z,36.1388991,2025-10-22T19:09:56Z,-120.3683647,2025-10-22T19:09:56Z
28.3,2025-10-22T19:14:58Z,36.1389359,2025-10-22T19:14:58Z,-120.3683586,2025-10-22T19:14:58Z
28.6,2025-10-22T19:20:00Z,36.1389427,2025-10-22T19:20:00Z,-120.3683529,2025-10-22T19:20:00Z
29.8,2025-10-22T19:25:06Z,36.1389485,2025-10-22T19:25:06Z,-120.3683531,2025-10-22T19:25:06Z
28.7,2025-10-22T19:30:08Z,36.1388776,2025-10-22T19:30:08Z,-120.3683583,2025-10-22T19:30:08Z
28.5,2025-10-22T19:35:12Z,36.1389764,2025-10-22T19:35:12Z,-120.3683525,2025-10-22T19:35:12Z
29.5,2025-10-22T19:40:17Z,36.1389277,2025-10-22T19:40:17Z,-120.3683785,2025-10-22T19:40:17Z
29.1,2025-10-22T19:45:21Z,36.1389233,2025-10-22T19:45:21Z,-120.3683639,2025-10-22T19:45:21Z
28.9,2025-10-22T19:50:25Z,36.1389159,2025-10-22T19:50:25Z,-120.3683600,2025-10-22T19:50:25Z
29.5,2025-10-22T19:55:30Z,36.1389315,2025-10-22T19:55:30Z,-120.3683760,2025-10-22T19:55:30Z
31.2,2025-10-22T19:59:40Z,36.1389598,2025-10-22T19:59:40Z,-120.3683435,2025-10-22T19:59:40Z
30.6,2025-10-22T19:59:41Z,36.1389598,2025-10-22T19:59:41Z,-120.3683435,2025-10-22T19:59:41Z
30.0,2025-10-22T20:10:54Z,36.1389246,2025-10-22T20:10:54Z,-120.3683552,2025-10-22T20:10:54Z
30.9,2025-10-22T20:16:01Z,36.1389669,2025-10-22T20:16:01Z,-120.3683670,2025-10-22T20:16:01Z
30.6,2025-10-22T20:21:03Z,36.1389489,2025-10-22T20:21:03Z,-120.3683505,2025-10-22T20:21:03Z
31.6,2025-10-22T20:26:05Z,36.1388564,2025-10-22T20:26:05Z,-120.3683905,2025-10-22T20:26:05Z
31.4,2025-10-22T20:31:11Z,36.1388977,2025-10-22T20:31:11Z,-120.3683340,2025-10-22T20:31:11Z
31.2,2025-10-22T20:36:13Z,36.1388882,2025-10-22T20:36:13Z,-120.3683736,2025-10-22T20:36:13Z
31.2,2025-10-22T20:41:20Z,36.1388661,2025-10-22T20:41:20Z,-120.3683996,2025-10-22T20:41:20Z
31.5,2025-10-22T20:46:22Z,36.1388789,2025-10-22T20:46:22Z,-120.3683737,2025-10-22T20:46:22Z
32.3,2025-10-22T20:51:24Z,36.1389030,2025-10-22T20:51:24Z,-120.3683737,2025-10-22T20:51:24Z
32.2,2025-10-22T20:56:26Z,36.1388909,2025-10-22T20:56:26Z,-120.3683535,2025-10-22T20:56:26Z
33.2,2025-10-22T21:01:32Z,36.1389082,2025-10-22T21:01:32Z,-120.3683448,2025-10-22T21:01:32Z
31.4,2025-10-22T21:06:34Z,36.1389028,2025-10-22T21:06:34Z,-120.3683595,2025-10-22T21:06:34Z
33.8,2025-10-22T21:11:39Z,36.1389082,2025-10-22T21:11:39Z,-120.3683508,2025-10-22T21:11:39Z
34.6,2025-10-22T21:16:43Z,36.1389015,2025-10-22T21:16:43Z,-120.3683581,2025-10-22T21:16:43Z
33.6,2025-10-22T21:21:52Z,36.1388768,2025-10-22T21:21:52Z,-120.3683830,2025-10-22T21:21:52Z
34.0,2025-10-22T21:26:56Z,36.1389215,2025-10-22T21:26:56Z,-120.3683546,2025-10-22T21:26:56Z
34.2,2025-10-22T21:32:03Z,36.1389215,2025-10-22T21:32:03Z,-120.3683596,2025-10-22T21:32:03Z
34.5,2025-10-22T21:37:05Z,36.1389074,2025-10-22T21:37:05Z,-120.3683575,2025-10-22T21:37:05Z
33.7,2025-10-22T21:42:07Z,36.1388817,2025-10-22T21:42:07Z,-120.3683483,2025-10-22T21:42:07Z
34.6,2025-10-22T21:47:11Z,36.1388875,2025-10-22T21:47:11Z,-120.3683588,2025-10-22T21:47:11Z
35.0,2025-10-22T21:52:13Z,36.1388884,2025-10-22T21:52:13Z,-120.3683703,2025-10-22T21:52:13Z
34.9,2025-10-22T21:57:17Z,36.1389305,2025-10-22T21:57:17Z,-120.3683491,2025-10-22T21:57:17Z
35.7,2025-10-22T22:02:22Z,36.1388778,2025-10-22T22:02:22Z,-120.3683785,2025-10-22T22:02:22Z
35.8,2025-10-22T22:07:28Z,36.1389003,2025-10-22T22:07:28Z,-120.3683420,2025-10-22T22:07:28Z
36.5,2025-10-22T22:12:35Z,36.1389268,2025-10-22T22:12:35Z,-120.3683581,2025-10-22T22:12:35Z
36.0,2025-10-22T22:17:40Z,36.1388890,2025-10-22T22:17:40Z,-120.3683453,2025-10-22T22:17:40Z
34.7,2025-10-22T22:22:46Z,36.1388608,2025-10-22T22:22:46Z,-120.3683538,2025-10-22T22:22:46Z
34.0,2025-10-22T22:27:48Z,36.1388533,2025-10-22T22:27:48Z,-120.3683632,2025-10-22T22:27:48Z
34.6,2025-10-22T22:32:54Z,36.1388802,2025-10-22T22:32:54Z,-120.3683634,2025-10-22T22:32:54Z
36.3,2025-10-22T22:37:59Z,36.1388993,2025-10-22T22:37:59Z,-120.3683340,2025-10-22T22:37:59Z
37.3,2025-10-22T22:43:01Z,36.1389068,2025-10-22T22:43:01Z,-120.3683587,2025-10-22T22:43:01Z
37.0,2025-10-22T22:48:03Z,36.1388769,2025-10-22T22:48:03Z,-120.3683589,2025-10-22T22:48:03Z
37.2,2025-10-22T22:53:07Z,36.1387976,2025-10-22T22:53:07Z,-120.3683699,2025-10-22T22:53:07Z
38.8,2025-10-22T22:58:13Z,36.1388550,2025-10-22T22:58:13Z,-120.3683635,2025-10-22T22:58:13Z
37.3,2025-10-22T23:03:18Z,36.1388657,2025-10-22T23:03:18Z,-120.3683830,2025-10-22T23:03:18Z
35.3,2025-10-22T23:08:24Z,36.1389156,2025-10-22T23:08:24Z,-120.3684042,2025-10-22T23:08:24Z
39.1,2025-10-22T23:13:29Z,36.1389168,2025-10-22T23:13:29Z,-120.3683852,2025-10-22T23:13:29Z
39.2,2025-10-22T23:18:33Z,36.1390179,2025-10-22T23:18:33Z,-120.3684376,2025-10-22T23:18:33Z
37.9,2025-10-22T23:23:35Z,36.1389380,2025-10-22T23:23:35Z,-120.3683520,2025-10-22T23:23:35Z
37.3,2025-10-22T23:28:42Z,36.1390161,2025-10-22T23:28:42Z,-120.3684052,2025-10-22T23:28:42Z
36.8,2025-10-22T23:33:46Z,36.1389386,2025-10-22T23:33:46Z,-120.3683593,2025-10-22T23:33:46Z
37.4,2025-10-22T23:38:48Z,36.1390643,2025-10-22T23:38:48Z,-120.3684023,2025-10-22T23:38:48Z
37.5,2025-10-22T23:43:52Z,36.1390927,2025-10-22T23:43:52Z,-120.3684423,2025-10-22T23:43:52Z
37.3,2025-10-22T23:48:56Z,36.1390812,2025-10-22T23:48:56Z,-120.3684744,2025-10-22T23:48:56Z
37.0,2025-10-22T23:54:03Z,36.1389853,2025-10-22T23:54:03Z,-120.3684830,2025-10-22T23:54:03Z
37.0,2025-10-22T23:59:09Z,36.1389810,2025-10-22T23:59:09Z,-120.3684528,2025-10-22T23:59:09Z
36.8,2025-10-23T00:04:15Z,36.1389258,2025-10-23T00:04:15Z,-120.3684040,2025-10-23T00:04:15Z
36.5,2025-10-23T00:09:18Z,36.1389318,2025-10-23T00:09:18Z,-120.3683849,2025-10-23T00:09:18Z
38.4,2025-10-23T00:14:20Z,36.1389141,2025-10-23T00:14:20Z,-120.3683596,2025-10-23T00:14:20Z
38.2,2025-10-23T00:19:27Z,36.1389171,2025-10-23T00:19:27Z,-120.3683675,2025-10-23T00:19:27Z
38.3,2025-10-23T00:24:29Z,36.1388760,2025-10-23T00:24:29Z,-120.3683920,2025-10-23T00:24:29Z
39.3,2025-10-23T00:29:33Z,36.1389030,2025-10-23T00:29:33Z,-120.3683896,2025-10-23T00:29:33Z
36.7,2025-10-23T00:34:35Z,36.1389815,2025-10-23T00:34:35Z,-120.3683653,2025-10-23T00:34:35Z
34.0,2025-10-23T00:39:39Z,36.1389501,2025-10-23T00:39:39Z,-120.3683549,2025-10-23T00:39:39Z
32.8,2025-10-23T00:44:46Z,36.1389663,2025-10-23T00:44:46Z,-120.3683542,2025-10-23T00:44:46Z
32.5,2025-10-23T00:49:53Z,36.1389051,2025-10-23T00:49:53Z,-120.3683874,2025-10-23T00:49:53Z
30.5,2025-10-23T00:54:57Z,36.1389009,2025-10-23T00:54:57Z,-120.3683764,2025-10-23T00:54:57Z
32.2,2025-10-23T01:00:01Z,36.1388699,2025-10-23T01:00:01Z,-120.3683914,2025-10-23T01:00:01Z
30.0,2025-10-23T01:05:03Z,36.1388540,2025-10-23T01:05:03Z,-120.3684015,2025-10-23T01:05:03Z
23.9,2025-10-23T01:10:10Z,36.1388867,2025-10-23T01:10:10Z,-120.3683936,2025-10-23T01:10:10Z
23.6,2025-10-23T01:15:16Z,36.1389024,2025-10-23T01:15:16Z,-120.3683942,2025-10-23T01:15:16Z
27.6,2025-10-23T01:20:23Z,36.1388686,2025-10-23T01:20:23Z,-120.3684122,2025-10-23T01:20:23Z
26.3,2025-10-23T01:25:25Z,36.1388572,2025-10-23T01:25:25Z,-120.3683929,2025-10-23T01:25:25Z
24.4,2025-10-23T01:30:27Z,36.1388605,2025-10-23T01:30:27Z,-120.3683983,2025-10-23T01:30:27Z
24.6,2025-10-23T01:35:31Z,36.1388241,2025-10-23T01:35:31Z,-120.3683964,2025-10-23T01:35:31Z
23.1,2025-10-23T01:40:35Z,36.1388434,2025-10-23T01:40:35Z,-120.3683631,2025-10-23T01:40:35Z
24.1,2025-10-23T01:45:42Z,36.1388579,2025-10-23T01:45:42Z,-120.3683722,2025-10-23T01:45:42Z
25.2,2025-10-23T01:50:46Z,36.1388733,2025-10-23T01:50:46Z,-120.3683714,2025-10-23T01:50:46Z
24.5,2025-10-23T01:55:53Z,36.1389065,2025-10-23T01:55:53Z,-120.3683523,2025-10-23T01:55:53Z
25.2,2025-10-23T02:01:02Z,36.1388901,2025-10-23T02:01:02Z,-120.3683501,2025-10-23T02:01:02Z
24.7,2025-10-23T02:06:04Z,36.1388916,2025-10-23T02:06:04Z,-120.3683730,2025-10-23T02:06:04Z
24.4,2025-10-23T02:11:06Z,36.1389071,2025-10-23T02:11:06Z,-120.3683655,2025-10-23T02:11:06Z
24.1,2025-10-23T02:16:08Z,36.1389194,2025-10-23T02:16:08Z,-120.3683645,2025-10-23T02:16:08Z
22.2,2025-10-23T02:21:12Z,36.1388986,2025-10-23T02:21:12Z,-120.3683126,2025-10-23T02:21:12Z
24.1,2025-10-23T02:26:19Z,36.1388625,2025-10-23T02:26:19Z,-120.3683595,2025-10-23T02:26:19Z
25.9,2025-10-23T02:31:23Z,36.1388895,2025-10-23T02:31:23Z,-120.3683498,2025-10-23T02:31:23Z
25.3,2025-10-23T02:36:26Z,36.1388490,2025-10-23T02:36:26Z,-120.3683811,2025-10-23T02:36:26Z
23.6,2025-10-23T02:41:27Z,36.1388498,2025-10-23T02:41:27Z,-120.3683658,2025-10-23T02:41:27Z
27.0,2025-10-23T02:46:33Z,36.1388868,2025-10-23T02:46:33Z,-120.3683324,2025-10-23T02:46:33Z
28.9,2025-10-23T02:51:38Z,36.1388842,2025-10-23T02:51:38Z,-120.3683812,2025-10-23T02:51:38Z
30.7,2025-10-23T02:56:40Z,36.1388793,2025-10-23T02:56:40Z,-120.3683550,2025-10-23T02:56:40Z
28.1,2025-10-23T03:01:42Z,36.1389145,2025-10-23T03:01:42Z,-120.3683627,2025-10-23T03:01:42Z
26.6,2025-10-23T03:06:44Z,36.1388729,2025-10-23T03:06:44Z,-120.3683936,2025-10-23T03:06:44Z
24.5,2025-10-23T03:11:46Z,36.1388603,2025-10-23T03:11:46Z,-120.3683704,2025-10-23T03:11:46Z
22.4,2025-10-23T03:16:48Z,36.1389051,2025-10-23T03:16:48Z,-120.3683483,2025-10-23T03:16:48Z
20.6,2025-10-23T03:21:50Z,36.1389066,2025-10-23T03:21:50Z,-120.3683732,2025-10-23T03:21:50Z
17.7,2025-10-23T03:26:54Z,36.1388524,2025-10-23T03:26:54Z,-120.3684225,2025-10-23T03:26:54Z
16.6,2025-10-23T03:31:56Z,36.1389659,2025-10-23T03:31:56Z,-120.3683424,2025-10-23T03:31:56Z
15.2,2025-10-23T03:37:00Z,36.1388997,2025-10-23T03:37:00Z,-120.3683710,2025-10-23T03:37:00Z
12.9,2025-10-23T03:42:02Z,36.1389789,2025-10-23T03:42:02Z,-120.3683243,2025-10-23T03:42:02Z
11.4,2025-10-23T03:47:04Z,36.1389864,2025-10-23T03:47:04Z,-120.3683530,2025-10-23T03:47:04Z
16.5,2025-10-23T03:52:11Z,36.1388242,2025-10-23T03:52:11Z,-120.3683918,2025-10-23T03:52:11Z
15.4,2025-10-23T03:57:17Z,36.1389171,2025-10-23T03:57:17Z,-120.3683769,2025-10-23T03:57:17Z
15.3,2025-10-23T04:02:19Z,36.1389039,2025-10-23T04:02:19Z,-120.3683554,2025-10-23T04:02:19Z
12.4,2025-10-23T04:07:24Z,36.1389082,2025-10-23T04:07:24Z,-120.3683527,2025-10-23T04:07:24Z
11.1,2025-10-23T04:12:28Z,36.1389071,2025-10-23T04:12:28Z,-120.3683613,2025-10-23T04:12:28Z
9.7,2025-10-23T04:17:35Z,36.1388886,2025-10-23T04:17:35Z,-120.3683400,2025-10-23T04:17:35Z
12.0,2025-10-23T04:22:39Z,36.1389348,2025-10-23T04:22:39Z,-120.3683510,2025-10-23T04:22:39Z
11.0,2025-10-23T04:27:43Z,36.1388927,2025-10-23T04:27:43Z,-120.3684005,2025-10-23T04:27:43Z
11.0,2025-10-23T04:32:47Z,36.1388909,2025-10-23T04:32:47Z,-120.3683672,2025-10-23T04:32:47Z
9.6,2025-10-23T04:37:49Z,36.1388669,2025-10-23T04:37:49Z,-120.3683926,2025-10-23T04:37:49Z
9.9,2025-10-23T04:42:56Z,36.1388454,2025-10-23T04:42:56Z,-120.3683922,2025-10-23T04:42:56Z
10.9,2025-10-23T04:48:03Z,36.1388913,2025-10-23T04:48:03Z,-120.3683978,2025-10-23T04:48:03Z
9.7,2025-10-23T04:53:07Z,36.1389207,2025-10-23T04:53:07Z,-120.3683663,2025-10-23T04:53:07Z
10.2,2025-10-23T04:58:09Z,36.1389017,2025-10-23T04:58:09Z,-120.3683847,2025-10-23T04:58:09Z
8.0,2025-10-23T05:03:11Z,36.1389201,2025-10-23T05:03:11Z,-120.3684102,2025-10-23T05:03:11Z
6.9,2025-10-23T05:08:13Z,36.1388968,2025-10-23T05:08:13Z,-120.3683860,2025-10-23T05:08:13Z
7.4,2025-10-23T05:13:17Z,36.1389761,2025-10-23T05:13:17Z,-120.3683489,2025-10-23T05:13:17Z
7.7,2025-10-23T05:18:21Z,36.1389282,2025-10-23T05:18:21Z,-120.3683732,2025-10-23T05:18:21Z
6.9,2025-10-23T05:23:26Z,36.1389053,2025-10-23T05:23:26Z,-120.3683679,2025-10-23T05:23:26Z
11.5,2025-10-23T05:28:28Z,36.1389193,2025-10-23T05:28:28Z,-120.3683884,2025-10-23T05:28:28Z
16.0,2025-10-23T05:33:30Z,36.1389200,2025-10-23T05:33:30Z,-120.3684240,2025-10-23T05:33:30Z
18.6,2025-10-23T05:38:48Z,36.1389273,2025-10-23T05:38:48Z,-120.3683779,2025-10-23T05:38:48Z
18.2,2025-10-23T05:44:04Z,36.1389273,2025-10-23T05:44:04Z,-120.3683779,2025-10-23T05:44:04Z
17.6,2025-10-23T05:49:10Z,36.1389094,2025-10-23T05:49:10Z,-120.3683804,2025-10-23T05:49:10Z
16.5,2025-10-23T05:54:12Z,36.1389431,2025-10-23T05:54:12Z,-120.3683486,2025-10-23T05:54:12Z
19.8,2025-10-23T05:59:19Z,36.1389461,2025-10-23T05:59:19Z,-120.3683554,2025-10-23T05:59:19Z
21.8,2025-10-23T06:04:21Z,36.1388736,2025-10-23T06:04:21Z,-120.3683640,2025-10-23T06:04:21Z
21.1,2025-10-23T06:09:25Z,36.1388764,2025-10-23T06:09:25Z,-120.3683788,2025-10-23T06:09:25Z
20.7,2025-10-23T06:14:27Z,36.1388982,2025-10-23T06:14:27Z,-120.3683508,2025-10-23T06:14:27Z
19.8,2025-10-23T06:19:31Z,36.1389182,2025-10-23T06:19:31Z,-120.3683794,2025-10-23T06:19:31Z
18.8,2025-10-23T06:24:36Z,36.1389054,2025-10-23T06:24:36Z,-120.3683763,2025-10-23T06:24:36Z
18.6,2025-10-23T06:29:43Z,36.1389333,2025-10-23T06:29:43Z,-120.3683875,2025-10-23T06:29:43Z
17.6,2025-10-23T06:35:00Z,36.1389333,2025-10-23T06:35:00Z,-120.3683875,2025-10-23T06:35:00Z
14.0,2025-10-23T06:40:05Z,36.1389103,2025-10-23T06:40:05Z,-120.3683820,2025-10-23T06:40:05Z
12.7,2025-10-23T06:45:09Z,36.1389274,2025-10-23T06:45:09Z,-120.3683809,2025-10-23T06:45:09Z
12.1,2025-10-23T06:50:11Z,36.1388999,2025-10-23T06:50:11Z,-120.3683652,2025-10-23T06:50:11Z
12.6,2025-10-23T06:55:18Z,36.1388961,2025-10-23T06:55:18Z,-120.3683659,2025-10-23T06:55:18Z
12.9,2025-10-23T07:00:20Z,36.1388775,2025-10-23T07:00:20Z,-120.3684064,2025-10-23T07:00:20Z
10.3,2025-10-23T07:05:22Z,36.1389072,2025-10-23T07:05:22Z,-120.3683573,2025-10-23T07:05:22Z
11.5,2025-10-23T07:10:24Z,36.1389262,2025-10-23T07:10:24Z,-120.3683560,2025-10-23T07:10:24Z
8.6,2025-10-23T07:15:28Z,36.1389179,2025-10-23T07:15:28Z,-120.3683580,2025-10-23T07:15:28Z
8.4,2025-10-23T07:20:32Z,36.1389245,2025-10-23T07:20:32Z,-120.3683651,2025-10-23T07:20:32Z
8.1,2025-10-23T07:25:33Z,36.1388911,2025-10-23T07:25:33Z,-120.3683536,2025-10-23T07:25:33Z
9.4,2025-10-23T07:30:34Z,36.1389544,2025-10-23T07:30:34Z,-120.3683507,2025-10-23T07:30:34Z
10.2,2025-10-23T07:35:36Z,36.1388733,2025-10-23T07:35:36Z,-120.3683774,2025-10-23T07:35:36Z
11.8,2025-10-23T07:40:38Z,36.1388829,2025-10-23T07:40:38Z,-120.3683552,2025-10-23T07:40:38Z
11.2,2025-10-23T07:45:40Z,36.1389562,2025-10-23T07:45:40Z,-120.3683656,2025-10-23T07:45:40Z
13.2,2025-10-23T07:50:42Z,36.1389158,2025-10-23T07:50:42Z,-120.3683738,2025-10-23T07:50:42Z
12.0,2025-10-23T07:55:46Z,36.1389505,2025-10-23T07:55:46Z,-120.3683413,2025-10-23T07:55:46Z
12.0,2025-10-23T08:00:48Z,36.1388777,2025-10-23T08:00:48Z,-120.3683473,2025-10-23T08:00:48Z
10.9,2025-10-23T08:05:50Z,36.1389079,2025-10-23T08:05:50Z,-120.3683414,2025-10-23T08:05:50Z
11.4,2025-10-23T08:10:52Z,36.1388916,2025-10-23T08:10:52Z,-120.3683533,2025-10-23T08:10:52Z
12.5,2025-10-23T08:15:54Z,36.1388846,2025-10-23T08:15:54Z,-120.3683433,2025-10-23T08:15:54Z
12.8,2025-10-23T08:20:56Z,36.1388926,2025-10-23T08:20:56Z,-120.3683396,2025-10-23T08:20:56Z
11.7,2025-10-23T08:25:58Z,36.1388973,2025-10-23T08:25:58Z,-120.3683415,2025-10-23T08:25:58Z
12.3,2025-10-23T08:31:00Z,36.1388908,2025-10-23T08:31:00Z,-120.3683355,2025-10-23T08:31:00Z
11.8,2025-10-23T08:36:01Z,36.1388457,2025-10-23T08:36:01Z,-120.3683336,2025-10-23T08:36:01Z
11.6,2025-10-23T08:41:04Z,36.1388615,2025-10-23T08:41:04Z,-120.3683425,2025-10-23T08:41:04Z
11.3,2025-10-23T08:46:08Z,36.1389580,2025-10-23T08:46:08Z,-120.3683467,2025-10-23T08:46:08Z
11.9,2025-10-23T08:51:15Z,36.1389437,2025-10-23T08:51:15Z,-120.3683368,2025-10-23T08:51:15Z
10.6,2025-10-23T08:56:19Z,36.1389055,2025-10-23T08:56:19Z,-120.3683183,2025-10-23T08:56:19Z
10.2,2025-10-23T09:01:26Z,36.1389355,2025-10-23T09:01:26Z,-120.3683026,2025-10-23T09:01:26Z
9.7,2025-10-23T09:06:32Z,36.1389009,2025-10-23T09:06:32Z,-120.3683288,2025-10-23T09:06:32Z
9.0,2025-10-23T09:11:39Z,36.1388864,2025-10-23T09:11:39Z,-120.3683466,2025-10-23T09:11:39Z
9.4,2025-10-23T09:16:41Z,36.1388744,2025-10-23T09:16:41Z,-120.3683496,2025-10-23T09:16:41Z
8.4,2025-10-23T09:21:43Z,36.1388819,2025-10-23T09:21:43Z,-120.3683353,2025-10-23T09:21:43Z
10.0,2025-10-23T09:26:45Z,36.1388964,2025-10-23T09:26:45Z,-120.3683527,2025-10-23T09:26:45Z
9.5,2025-10-23T09:31:49Z,36.1388627,2025-10-23T09:31:49Z,-120.3683372,2025-10-23T09:31:49Z
10.0,2025-10-23T09:36:51Z,36.1388684,2025-10-23T09:36:51Z,-120.3683586,2025-10-23T09:36:51Z
12.0,2025-10-23T09:41:53Z,36.1388636,2025-10-23T09:41:53Z,-120.3683209,2025-10-23T09:41:53Z
11.2,2025-10-23T09:46:55Z,36.1389111,2025-10-23T09:46:55Z,-120.3683549,2025-10-23T09:46:55Z
10.0,2025-10-23T09:51:57Z,36.1388763,2025-10-23T09:51:57Z,-120.3683452,2025-10-23T09:51:57Z
7.8,2025-10-23T09:56:59Z,36.1388775,2025-10-23T09:56:59Z,-120.3683498,2025-10-23T09:56:59Z
9.5,2025-10-23T10:02:05Z,36.1388848,2025-10-23T10:02:05Z,-120.3683470,2025-10-23T10:02:05Z
10.6,2025-10-23T10:07:10Z,36.1388716,2025-10-23T10:07:10Z,-120.3683573,2025-10-23T10:07:10Z
13.5,2025-10-23T10:12:13Z,36.1388737,2025-10-23T10:12:13Z,-120.3683489,2025-10-23T10:12:13Z
12.8,2025-10-23T10:17:16Z,36.1389030,2025-10-23T10:17:16Z,-120.3683476,2025-10-23T10:17:16Z
13.8,2025-10-23T10:22:18Z,36.1389203,2025-10-23T10:22:18Z,-120.3683571,2025-10-23T10:22:18Z
12.9,2025-10-23T10:27:20Z,36.1389388,2025-10-23T10:27:20Z,-120.3683543,2025-10-23T10:27:20Z
13.6,2025-10-23T10:32:24Z,36.1389474,2025-10-23T10:32:24Z,-120.3683433,2025-10-23T10:32:24Z
13.2,2025-10-23T10:37:31Z,36.1389284,2025-10-23T10:37:31Z,-120.3683423,2025-10-23T10:37:31Z
11.9,2025-10-23T10:42:33Z,36.1389386,2025-10-23T10:42:33Z,-120.3683306,2025-10-23T10:42:33Z
12.5,2025-10-23T10:47:35Z,36.1389581,2025-10-23T10:47:35Z,-120.3683480,2025-10-23T10:47:35Z
10.5,2025-10-23T10:52:39Z,36.1389082,2025-10-23T10:52:39Z,-120.3683819,2025-10-23T10:52:39Z
9.9,2025-10-23T10:57:43Z,36.1389253,2025-10-23T10:57:43Z,-120.3683465,2025-10-23T10:57:43Z
9.1,2025-10-23T11:02:48Z,36.1389567,2025-10-23T11:02:48Z,-120.3683635,2025-10-23T11:02:48Z
