date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias
2025-06-30 03:30:00,1751279101.0,23.33333333333333,35.166666666666664,24.347,5.5,6.0,36.7853815,-119.7731005,29.4,1
2025-06-30 04:30:00,1751282701.0,22.5,37.66666666666666,16.825,6.666666666666667,7.166666666666667,36.78533266666667,-119.773108,24.2,1
2025-06-30 05:30:00,1751286301.0,22.0,40.0,10.594333333333331,7.166666666666667,7.666666666666667,36.785382166666665,-119.77306233333331,,1
2025-06-30 08:30:00,1751297101.0,27.0,32.833333333333336,21.965333333333334,6.0,6.5,36.7853565,-119.77311233333334,32.6,1
2025-06-30 09:30:00,1751300701.0,30.0,26.166666666666668,37.126666666666665,5.5,5.666666666666667,36.78539033333333,-119.773107,42.6,1
2025-06-30 10:30:00,1751304301.0,32.833333333333336,21.0,47.834333333333326,5.0,5.333333333333333,36.7853935,-119.77309933333332,50.0,1
2025-06-30 11:30:00,1751307901.0,34.666666666666664,18.83333333333333,57.79716666666667,5.666666666666667,5.833333333333333,36.785423,-119.773159,59.0,1
2025-06-30 12:30:00,1751311501.0,35.833333333333336,17.833333333333332,59.992333333333335,5.5,5.666666666666667,36.785418166666666,-119.77309666666667,59.3,1
2025-06-30 13:30:00,1751315101.0,37.0,17.0,58.308166666666665,5.0,5.0,36.7853125,-119.77319966666666,57.3,1
2025-06-30 14:30:00,1751318701.0,37.5,19.33333333333333,60.06433333333334,5.666666666666667,5.833333333333333,36.78531516666667,-119.77333066666668,60.0,1
2025-06-30 15:30:00,1751322301.0,38.16666666666666,18.5,62.23783333333333,6.0,6.0,36.785383333333336,-119.773107,62.7,1
2025-06-30 16:30:00,1751325901.0,39.0,17.166666666666668,66.2115,6.833333333333333,7.0,36.785391,-119.7730955,65.3,1
2025-06-30 17:30:00,1751329501.0,39.0,17.833333333333332,64.28416666666668,8.333333333333334,8.666666666666666,36.785424,-119.77313466666668,64.4,1
2025-06-30 18:30:00,1751333101.0,38.333333333333336,18.33333333333333,64.35033333333332,7.666666666666667,8.0,36.78533483333333,-119.77308183333334,62.8,1
2025-06-30 19:30:00,1751336701.0,36.5,19.33333333333333,60.02316666666667,5.5,5.833333333333333,36.785359166666666,-119.77311083333332,57.3,1
2025-06-30 20:30:00,1751340301.0,33.666666666666664,21.33333333333333,61.775666666666666,5.5,6.0,36.7854005,-119.77313633333334,59.1,1
2025-06-30 21:30:00,1751343901.0,31.666666666666668,25.83333333333333,58.17633333333333,5.166666666666667,5.5,36.785380833333335,-119.77314116666666,57.3,1
2025-06-30 22:30:00,1751347501.0,30.0,30.0,51.94283333333333,4.666666666666667,5.0,36.785410000000006,-119.77317683333332,52.8,1
2025-06-30 23:30:00,1751351101.0,28.5,30.83333333333333,43.5245,3.8333333333333335,4.0,36.785403333333335,-119.77312983333331,44.6,1
2025-07-01 00:30:00,1751354701.0,27.0,34.0,36.16483333333333,3.5,3.8333333333333335,36.78538533333333,-119.77315766666668,38.2,1
2025-07-01 01:30:00,1751358301.0,25.5,36.5,31.923,3.8333333333333335,3.8333333333333335,36.78534133333333,-119.773141,34.5,1
2025-07-01 02:30:00,1751361901.0,24.5,38.5,26.955666666666666,3.6666666666666665,3.6666666666666665,36.785399,-119.77310433333334,31.3,1
