unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1750439400,4,4,4,5,5,4,27,22,513.745,36.139011,-120.368401,e00fce68e739ecbcf9e91965,,,,,
1750440001,0,0,3,0,0,3,24,32,36.131,36.785374,-119.773102,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,34.46836356
1750440000,0,0,3,0,0,3,25,33,0.096,36.78537,-119.773071,e00fce68b74b750aa2a7da46,,,,,
1750440000,4,4,4,4,4,4,24,32,45.94,36.785439,-119.773117,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,34.800754488
1750440000,4,4,3,4,4,3,25,31,36.279,36.785412,-119.773048,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,37.17219515000001
1750440000,3,3,612,4,4,1176,31,20,26.423,36.139004,-120.368393,e00fce6876826e255108c6bd,,,,,
1750440000,4,4,4,5,5,4,24,32,52.679,36.785366,-119.77317,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,37.105259728
1750440001,4,4,3,4,4,4,24,32,42.998,36.7855,-119.77314,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,37.27975756
1750440001,3,3,3,4,4,4,24,32,37.283,36.785511,-119.773315,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,34.803228704
1750440001,5,5,3,5,5,3,26,23,512.894,36.139065,-120.368576,e00fce68e77e43df92405fdb,,,,,
1750440000,4,4,4,5,5,4,27,23,513.774,36.139011,-120.368462,e00fce68e739ecbcf9e91965,,,,,
1750440601,0,0,3,0,0,3,25,30,38.262,36.785439,-119.773125,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,36.213976875
1750440600,4,4,3,4,4,3,25,29,38.287,36.785404,-119.773071,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,38.28331515000001
1750440600,4,4,3,4,4,4,25,30,47.714,36.785408,-119.773117,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,36.380859425
1750440600,3,3,4,4,4,4,25,29,54.155,36.785496,-119.773178,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,38.534531175
1750440600,3,3,4,4,4,4,31,21,25.628,36.13903,-120.368156,e00fce6876826e255108c6bd,,,,,
1750440600,0,0,3,0,0,3,25,31,0.104,36.7854,-119.773132,e00fce68b74b750aa2a7da46,,,,,
1750440601,3,3,3,4,4,4,25,29,38.517,36.785408,-119.77317,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,36.1150369
1750440601,4,4,3,5,5,4,27,25,512.748,36.139023,-120.368576,e00fce68e77e43df92405fdb,,,,,
1750440601,3,3,3,4,4,3,25,29,43.977,36.785412,-119.773071,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,38.642253625
1750440600,4,4,4,5,5,4,28,24,513.734,36.138977,-120.36837,e00fce68e739ecbcf9e91965,,,,,
1750441200,3,3,3,4,4,3,32,20,25.592,36.139004,-120.368279,e00fce6876826e255108c6bd,,,,,
1750441200,3,3,3,4,4,3,25,27,50.685,36.785461,-119.773109,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,37.767288425
1750441200,3,3,3,3,3,3,25,27,40.76,36.785431,-119.773232,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,39.57578515
1750441200,3,3,3,4,4,4,25,27,56.615,36.785477,-119.773239,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,39.74207117500001
1750441200,0,0,3,0,0,3,26,29,0.105,36.785397,-119.773117,e00fce68b74b750aa2a7da46,,,,,
1750441201,3,3,3,3,3,3,25,28,45.988,36.785458,-119.773186,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,39.615939625
1750441201,3,3,3,3,3,3,25,27,40.238,36.785534,-119.773216,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,37.0526529
1750441201,4,4,3,4,4,3,27,23,512.654,36.138927,-120.368462,e00fce68e77e43df92405fdb,,,,,
1750441201,0,0,3,0,0,3,25,28,39.788,36.785408,-119.773079,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,37.036688875
1750441200,4,4,4,5,5,4,28,22,513.626,36.139042,-120.368347,e00fce68e739ecbcf9e91965,,,,,
1750441800,3,3,3,4,4,3,32,20,26.771,36.139004,-120.368164,e00fce6876826e255108c6bd,,,,,
1750441801,0,0,2,0,0,3,25,26,40.755,36.785427,-119.773094,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,37.629092875
1750441800,2,2,2,3,3,3,25,25,41.865,36.78532,-119.773056,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,40.33473515
1750441800,3,3,3,3,3,3,26,25,57.265,36.785408,-119.773148,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,40.728768622
1750441800,3,3,3,3,3,3,25,25,51.117,36.785423,-119.773048,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,38.073656425
1750441800,0,0,2,0,0,3,26,27,0.117,36.785389,-119.773163,e00fce68b74b750aa2a7da46,,,,,
1750441801,3,3,3,3,3,3,25,26,46.591,36.785412,-119.773026,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,40.106817625
1750441801,3,3,3,3,3,3,25,26,41.708,36.785412,-119.773056,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,37.8237729
1750441801,4,4,3,5,5,3,28,23,512.549,36.138859,-120.368492,e00fce68e77e43df92405fdb,,,,,
1750441800,4,4,4,4,4,4,28,23,513.647,36.139038,-120.36821,e00fce68e739ecbcf9e91965,,,,,
1750442401,0,0,2,0,0,2,26,24,41.885,36.785397,-119.773117,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,38.96229419
1750442400,0,0,2,0,0,3,26,25,0.133,36.785397,-119.77317,e00fce68b74b750aa2a7da46,,,,,
1750442400,3,3,3,4,4,3,33,20,25.651,36.139027,-120.368378,e00fce6876826e255108c6bd,,,,,
1750442400,3,3,3,3,3,3,26,24,58.348,36.785339,-119.773018,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,41.273885622
1750442400,2,2,2,2,2,3,26,23,42.6,36.785385,-119.773155,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,41.594240556
1750442400,3,3,3,3,3,3,26,24,52.067,36.785397,-119.773125,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,39.257985362
1750442401,2,2,3,2,2,3,26,24,47.414,36.785404,-119.77314,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,41.28585769
1750442401,4,4,3,5,5,3,28,22,512.452,36.138889,-120.368454,e00fce68e77e43df92405fdb,,,,,
1750442401,2,2,2,3,3,3,26,24,42.317,36.785503,-119.773117,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,38.783581096
1750442400,2,2,3,3,3,3,26,24,47.894,36.785404,-119.77314,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,41.49033769
1750442400,4,4,4,5,5,4,29,22,513.575,36.139038,-120.368637,e00fce68e739ecbcf9e91965,,,,,
1750443001,0,0,2,0,0,2,26,24,41.172,36.785404,-119.773148,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,38.66853819
1750443000,2,2,2,2,2,3,27,23,41.361,36.785439,-119.773079,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,41.75588596200001
1750443000,2,2,3,3,3,3,26,23,58.498,36.785404,-119.773148,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,41.446735622000006
1750443000,3,3,3,4,4,3,33,18,25.503,36.138966,-120.368614,e00fce6876826e255108c6bd,,,,,
1750443000,3,3,3,3,3,3,26,24,52.268,36.785564,-119.773056,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,39.33818436200001
1750443000,0,0,2,0,0,2,27,25,0.107,36.785412,-119.77317,e00fce68b74b750aa2a7da46,,,,,
1750443001,2,2,3,3,3,3,26,24,47.281,36.785454,-119.773018,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,41.22919969
1750443001,2,2,3,3,3,3,27,23,42.057,36.78545,-119.773087,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,39.270365292
1750443001,4,4,3,4,4,3,28,21,512.505,36.138859,-120.368423,e00fce68e77e43df92405fdb,,,,,
1750443000,4,4,4,5,5,4,29,22,513.554,36.139053,-120.368248,e00fce68e739ecbcf9e91965,,,,,
1750443600,2,2,2,2,2,2,27,21,43.358,36.785332,-119.773033,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,42.862715962
1750443600,2,2,2,3,3,2,26,22,53.874,36.785492,-119.773117,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,40.11297836200001
1750443600,3,3,3,3,3,3,34,17,26.242,36.13895,-120.368141,e00fce6876826e255108c6bd,,,,,
1750443600,2,2,3,3,3,3,27,22,59.574,36.785404,-119.773148,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,42.490407069
1750443600,0,0,2,0,0,2,27,24,0.141,36.785439,-119.773064,e00fce68b74b750aa2a7da46,,,,,
1750443601,2,2,2,2,2,2,26,22,48.918,36.785412,-119.773048,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,42.16056169
1750443601,2,2,2,2,2,2,27,22,43.078,36.785473,-119.773163,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,39.818781292
1750443601,4,4,3,4,4,3,29,21,512.475,36.138859,-120.368423,e00fce68e77e43df92405fdb,,,,,
1750443601,0,0,2,0,0,2,26,23,43.205,36.785492,-119.773102,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,39.60313419
1750443600,4,4,3,4,4,3,30,20,513.576,36.139008,-120.36834,e00fce68e739ecbcf9e91965,,,,,
1750444200,2,2,2,2,2,2,27,22,45.094,36.785389,-119.773132,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,43.375755962
1750444200,2,2,3,3,3,3,27,22,61.052,36.7854,-119.773148,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,43.080129069
1750444200,3,3,3,3,3,3,34,15,27.027,36.138771,-120.368004,e00fce6876826e255108c6bd,,,,,
1750444200,2,2,2,3,3,2,27,23,54.293,36.785492,-119.773117,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,40.951438299
1750444200,0,0,2,0,0,2,27,24,0.149,36.785408,-119.77314,e00fce68b74b750aa2a7da46,,,,,
1750444201,2,2,2,2,2,2,27,23,50.14,36.785469,-119.773087,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,43.158575755
1750444201,2,2,2,2,2,3,27,23,45.102,36.785336,-119.773148,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,40.780685292
1750444201,4,4,3,4,4,3,29,18,512.293,36.138943,-120.368507,e00fce68e77e43df92405fdb,,,,,
1750444201,0,0,2,0,0,2,27,23,44.503,36.785408,-119.773094,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,40.811551505
1750444200,4,4,3,4,4,3,30,17,513.722,36.13895,-120.368294,e00fce68e739ecbcf9e91965,,,,,
1750444801,0,0,2,0,0,2,27,23,43.485,36.785404,-119.773163,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,40.392135505
1750444800,0,0,2,0,0,2,27,24,0.168,36.785427,-119.773102,e00fce68b74b750aa2a7da46,,,,,
1750444800,3,3,3,3,3,3,34,13,28.654,36.138786,-120.368095,e00fce6876826e255108c6bd,,,,,
1750444800,3,3,2,3,3,3,27,22,43.492,36.785385,-119.773079,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,42.750975962
1750444800,2,2,2,2,2,3,27,22,54.509,36.785454,-119.773102,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,41.104622299
1750444800,3,3,3,3,3,3,27,22,60.993,36.785324,-119.773178,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,43.056588069
1750444801,3,3,2,3,3,3,27,23,49.414,36.785469,-119.773087,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,42.849299755
1750444801,2,2,2,3,3,3,27,22,43.565,36.785419,-119.773056,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,40.060333292
1750444801,3,3,3,3,3,3,30,15,512.251,36.138916,-120.368423,e00fce68e77e43df92405fdb,,,,,
1750444800,4,4,3,4,4,3,31,15,513.666,36.13895,-120.368294,e00fce68e739ecbcf9e91965,,,,,
1750445401,0,0,2,0,0,3,27,25,43.38,36.785404,-119.773163,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,40.154875505
1750445400,2,2,2,3,3,2,34,11,343.493,36.139008,-120.368256,e00fce6876826e255108c6bd,,,,,
1750445400,3,3,2,3,3,3,28,23,44.075,36.785358,-119.773193,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,43.45920136800001
1750445400,2,2,3,3,3,3,28,24,53.914,36.785419,-119.77314,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,41.471496236
1750445400,2,2,3,3,3,3,28,24,61.067,36.785343,-119.77317,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,43.361461516000006
1750445400,0,0,2,0,0,2,28,26,0.177,36.785427,-119.773102,e00fce68b74b750aa2a7da46,,,,,
1750445401,3,3,3,3,3,3,28,24,49.223,36.785343,-119.773178,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,43.24537581999999
1750445401,2,2,2,2,2,2,28,24,43.506,36.785419,-119.773056,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,40.520813488
1750445401,3,3,2,3,3,2,30,13,512.341,36.138882,-120.368469,e00fce68e77e43df92405fdb,,,,,
1750445400,3,3,3,3,3,3,30,12,513.676,36.139027,-120.368416,e00fce68e739ecbcf9e91965,,,,,
1750446001,0,0,2,0,0,3,28,23,43.852,36.785412,-119.773071,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,41.21698082
1750446000,2,2,2,3,3,3,28,22,44.62,36.785297,-119.773117,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,43.835751368
1750446000,3,3,3,3,3,3,28,22,61.066,36.785366,-119.773102,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,43.587062516
1750446000,2,2,3,3,3,3,28,23,54.917,36.78553,-119.773117,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,41.938693236000006
1750446000,0,0,2,0,0,2,28,24,0.192,36.78545,-119.773163,e00fce68b74b750aa2a7da46,,,,,
1750446000,2,2,2,2,2,2,35,11,463.773,36.139145,-120.368149,e00fce6876826e255108c6bd,,,,,
1750446001,3,3,3,3,3,3,28,23,49.796,36.785397,-119.773087,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,43.60647382
1750446001,2,2,2,2,2,3,28,22,44.2,36.785458,-119.773094,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,40.949037488
1750446001,3,3,2,3,3,2,30,13,512.341,36.138916,-120.368477,e00fce68e77e43df92405fdb,,,,,
1750446000,2,2,3,3,3,3,31,12,513.639,36.139046,-120.368439,e00fce68e739ecbcf9e91965,,,,,
1750446600,3,3,3,3,3,3,28,22,61.947,36.785355,-119.773125,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,43.938581516000006
1750446600,2,2,2,3,3,2,28,22,44.747,36.785297,-119.773117,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,43.88528136800001
1750446600,2,2,2,3,3,2,36,12,310.64,36.139149,-120.36824,e00fce6876826e255108c6bd,,,,,
1750446600,3,3,2,3,3,3,28,23,55.07,36.785404,-119.773064,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,41.999740236
1750446601,0,0,2,0,0,2,27,24,44.151,36.785431,-119.773109,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,40.569527505
1750446601,2,2,2,3,3,3,28,23,50.728,36.785393,-119.773102,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,44.00350582
1750446600,0,0,2,0,0,2,28,24,0.195,36.785446,-119.772964,e00fce68b74b750aa2a7da46,,,,,
1750446601,2,2,2,2,2,3,28,22,44.81,36.785355,-119.77314,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,41.251597488
1750446601,3,3,2,3,3,2,30,17,512.315,36.138756,-120.368454,e00fce68e77e43df92405fdb,,,,,
1750446600,3,3,3,3,3,3,32,15,513.744,36.139034,-120.368347,e00fce68e739ecbcf9e91965,,,,,
1750447201,0,0,2,0,0,2,28,19,45.172,36.785423,-119.773102,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,42.14882082
1750447200,2,2,2,2,2,2,28,18,45.353,36.785324,-119.773071,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,44.777621368
1750447200,0,0,2,0,0,2,28,20,0.174,36.785435,-119.773125,e00fce68b74b750aa2a7da46,,,,,
1750447200,2,2,2,3,3,3,36,14,69.409,36.13895,-120.368294,e00fce6876826e255108c6bd,,,,,
1750447200,3,3,2,3,3,2,28,18,56.018,36.785423,-119.77314,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,42.712992236000005
1750447200,2,2,3,3,3,3,28,18,62.973,36.785393,-119.773064,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,44.799955516
1750447201,2,2,2,2,2,2,28,18,45.604,36.785511,-119.773064,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,41.813421488
1750447201,2,2,2,2,2,2,28,19,51.622,36.785419,-119.773079,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,44.85234981999999
1750447201,3,3,2,4,4,2,31,18,512.181,36.138851,-120.368507,e00fce68e77e43df92405fdb,,,,,
1750447200,3,3,3,4,4,3,32,17,513.775,36.138985,-120.368408,e00fce68e739ecbcf9e91965,,,,,
1750447801,0,0,2,0,0,2,28,20,47.046,36.785385,-119.773056,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,42.82390881999999
1750447800,2,2,2,3,3,3,36,14,27.424,36.139,-120.368301,e00fce6876826e255108c6bd,,,,,
1750447800,2,2,2,2,2,2,28,19,47.646,36.785351,-119.773125,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,45.507891368
1750447800,0,0,2,0,0,2,28,21,0.173,36.785442,-119.773102,e00fce68b74b750aa2a7da46,,,,,
1750447800,2,2,2,2,2,2,28,19,57.699,36.785538,-119.773048,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,43.316711236
1750447800,2,2,3,2,2,3,28,19,64.364,36.785366,-119.773109,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,45.241964516
1750447801,2,2,2,2,2,2,28,19,52.802,36.785385,-119.773109,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,45.35502982
1750447801,2,2,2,3,3,2,28,19,47.578,36.785461,-119.773148,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,42.750525488
1750447801,3,3,2,4,4,2,30,18,512.272,36.138767,-120.368492,e00fce68e77e43df92405fdb,,,,,
1750447800,3,3,3,4,4,3,32,17,513.758,36.139019,-120.368362,e00fce68e739ecbcf9e91965,,,,,
1750448401,0,0,2,0,0,2,28,21,48.047,36.785412,-119.773125,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,43.13932082
1750448400,3,3,2,3,3,2,36,14,27.335,36.138996,-120.36834,e00fce6876826e255108c6bd,,,,,
1750448400,2,2,2,2,2,2,28,19,48.18,36.785336,-119.77317,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,45.71615136800001
1750448400,2,2,2,3,3,2,28,20,58.809,36.785412,-119.77314,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,43.692601236
1750448400,0,0,2,0,0,2,28,22,0.191,36.785378,-119.773155,e00fce68b74b750aa2a7da46,,,,,
1750448400,2,2,3,2,2,3,28,20,64.425,36.785275,-119.773186,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,45.153303516
1750448401,2,2,2,2,2,2,28,20,53.566,36.785343,-119.773109,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,45.56349382
1750448401,2,2,2,2,2,2,28,20,47.882,36.785496,-119.773048,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,42.859309488
1750448401,3,3,2,4,4,2,31,17,512.299,36.138836,-120.368484,e00fce68e77e43df92405fdb,,,,,
1750448400,3,3,3,4,4,3,32,16,513.824,36.139008,-120.36834,e00fce68e739ecbcf9e91965,,,,,
1750449000,2,2,2,2,2,2,29,19,46.883,36.785435,-119.773109,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,45.855176774
1750449000,2,2,2,3,3,2,37,14,27.688,36.138973,-120.36837,e00fce6876826e255108c6bd,,,,,
1750449000,2,2,2,2,2,2,29,19,58.221,36.785538,-119.773087,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,44.263268173
1750449000,2,2,3,2,2,3,29,19,64.532,36.785362,-119.773178,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,45.810343963
1750449000,0,0,2,0,0,2,29,21,0.169,36.785378,-119.773155,e00fce68b74b750aa2a7da46,,,,,
1750449001,2,2,2,2,2,2,29,19,47.653,36.785439,-119.77314,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,43.361469684
1750449001,2,2,2,2,2,2,29,20,52.822,36.785374,-119.773087,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,45.840991885
1750449001,3,3,2,3,3,2,30,17,512.182,36.138836,-120.368484,e00fce68e77e43df92405fdb,,,,,
1750449001,0,0,2,0,0,2,29,20,47.079,36.785427,-119.773155,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,43.511146135
1750449000,3,3,3,3,3,3,32,15,513.861,36.13903,-120.368332,e00fce68e739ecbcf9e91965,,,,,
1750449601,0,0,2,0,0,2,29,20,47.591,36.785378,-119.773148,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,43.722090135
1750449600,0,0,2,0,0,2,29,22,0.161,36.785275,-119.773041,e00fce68b74b750aa2a7da46,,,,,
1750449600,2,2,2,3,3,2,36,14,28.295,36.139069,-120.368256,e00fce6876826e255108c6bd,,,,,
1750449600,2,2,2,2,2,2,29,19,47.439,36.7854,-119.773079,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,46.072016774000005
1750449600,2,2,2,2,2,3,29,20,64.912,36.785385,-119.773193,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,45.848963963
1750449600,2,2,2,2,2,2,29,20,58.887,36.785458,-119.773094,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,44.462002173
1750449601,2,2,2,2,2,2,29,20,47.993,36.785412,-119.773102,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,43.488109684
1750449601,2,2,2,2,2,2,29,20,53.574,36.785419,-119.773163,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,46.161343885
1750449601,3,3,2,3,3,2,31,16,512.238,36.138893,-120.368469,e00fce68e77e43df92405fdb,,,,,
1750449600,3,3,3,4,4,3,32,15,513.848,36.139061,-120.368378,e00fce68e739ecbcf9e91965,,,,,
1750450201,0,0,2,0,0,2,29,19,46.501,36.785435,-119.77314,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,43.370010135
1750450200,2,2,2,2,2,2,29,18,47.204,36.785458,-119.77317,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,46.144366774000005
1750450200,2,2,2,3,3,2,36,13,28.6,36.139015,-120.368317,e00fce6876826e255108c6bd,,,,,
1750450200,0,0,2,0,0,2,29,20,0.163,36.785412,-119.773094,e00fce68b74b750aa2a7da46,,,,,
1750450200,2,2,2,2,2,2,29,18,58.54,36.7855,-119.773094,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,44.457549173
1750450200,2,2,2,2,2,2,29,18,64.525,36.785385,-119.773193,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,45.920550963
1750450201,2,2,2,2,2,2,29,19,52.666,36.785412,-119.773102,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,45.891535885
1750450201,2,2,2,2,2,2,30,18,46.846,36.785343,-119.773087,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,43.57694188
1750450201,3,3,2,3,3,2,31,17,512.144,36.138935,-120.368484,e00fce68e77e43df92405fdb,,,,,
1750450200,3,3,3,4,4,3,32,15,513.964,36.13905,-120.368317,e00fce68e739ecbcf9e91965,,,,,
1750450800,2,2,2,2,2,2,29,19,47.031,36.785263,-119.773018,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,45.912896774
1750450800,2,2,2,3,3,2,36,13,28.608,36.139015,-120.368317,e00fce6876826e255108c6bd,,,,,
1750450800,2,2,2,2,2,2,30,19,63.656,36.785381,-119.773071,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,45.962167410000006
1750450800,2,2,2,2,2,2,29,19,57.462,36.7855,-119.773094,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,43.960427173
1750450800,0,0,2,0,0,2,30,21,0.157,36.78545,-119.773148,e00fce68b74b750aa2a7da46,,,,,
1750450801,2,2,2,2,2,2,30,19,51.992,36.785431,-119.773109,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,46.19885394999999
1750450801,2,2,2,2,2,2,30,19,46.162,36.785389,-119.773132,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,43.19567788
1750450801,3,3,2,3,3,2,31,17,512.099,36.138832,-120.368462,e00fce68e77e43df92405fdb,,,,,
1750450801,0,0,2,0,0,2,29,20,46.715,36.785431,-119.773109,e00fce686dc2ef0a68fa40b0,0.673641315,-0.097,0.412,6.519,43.361178135
1750450800,3,3,3,4,4,3,33,15,513.932,36.139034,-120.368416,e00fce68e739ecbcf9e91965,,,,,
1750451400,2,2,2,2,2,2,36,13,28.52,36.13903,-120.368332,e00fce6876826e255108c6bd,,,,,
1750451400,2,2,2,3,3,2,30,17,45.535,36.78537,-119.77314,e00fce6858b443fd80f27170,0.644855406,-0.164,0.39,11.986,46.30231218
1750451400,2,2,2,2,2,2,30,18,56.495,36.785477,-119.773148,e00fce68f12da1a0c5de6248,0.738278937,-0.067,0.399,0.896,44.379873110000005
1750451400,2,2,2,2,2,2,30,17,63.285,36.785378,-119.77314,e00fce68e88237db75a60608,0.501347447,-0.113,0.399,7.67,46.04013841
1750451400,0,0,2,0,0,2,30,20,0.181,36.785568,-119.773102,e00fce68b74b750aa2a7da46,,,,,
1750451401,2,2,2,2,2,2,30,18,51.422,36.785431,-119.773117,e00fce682bbf742cd0b6768a,0.594442065,-0.117,0.426,8.44,46.07303395
1750451401,2,2,2,2,2,2,30,18,45.802,36.785446,-119.77314,e00fce68e28dcbc9a589be10,0.573744196,-0.042,0.496,3.885,43.05911788
